Model	annotator_1	annotator_2	V	Chambre	Emplacement	Rapport qualité-prix	Ambiance	Personnel
gemma-3-12b-it	annotator_7@mail.com	annotator_11@mail.com	full	0.7344553020004201	0.940546328917232	0.5777057318120987	0.4925726687587209	0.9376014670224357
gemma-3-12b-it	annotator_7@mail.com	annotator_2@mail.com	sample	0.8133100857308403	0.9611775789664398	0.800089121595553	0.5953767766448137	0.9577485489344111
gemma-3-12b-it	annotator_7@mail.com	annotator_2@mail.com	full	0.743155639620789	0.9530291430276954	0.590024676865985	0.5177935119860467	0.9555011277312037
gemma-3-12b-it	annotator_5@mail.com	annotator_6@mail.com	sample	0.8514689140284548	0.948292003095322	0.7379509695269132	0.5718366990482234	0.9395727210145258
gemma-3-12b-it	annotator_5@mail.com	annotator_6@mail.com	full	0.8514689140284548	0.948292003095322	0.7379509695269132	0.5718366990482234	0.9395727210145258
gemma-3-12b-it	annotator_5@mail.com	annotator_9@mail.com	sample	0.8682305661616848	0.9630030240439209	0.7790778477462296	0.5406850816644573	0.96389797525949
gemma-3-12b-it	annotator_5@mail.com	annotator_9@mail.com	full	0.7371945370406038	0.9585121379461794	0.8160520356502332	0.559190362888497	0.9661022068499371
gemma-3-12b-it	annotator_5@mail.com	annotator_12@mail.com	sample	0.8919371837539966	0.9492891934496717	0.7807072712075026	0.6164590132873426	0.9743669953769153
gemma-3-12b-it	annotator_5@mail.com	annotator_12@mail.com	full	0.8780688300913915	0.9424132589571196	0.6939327017800601	0.5618981773885244	0.9645573685763664
gemma-3-12b-it	annotator_5@mail.com	annotator_11@mail.com	sample	0.8686699043679942	0.969209036505271	0.8125764545393379	0.6670430126955907	0.965549999696015
gemma-3-12b-it	annotator_5@mail.com	annotator_11@mail.com	full	0.8480471172249255	0.9566175232030191	0.790342086261293	0.6416662638808687	0.9678137875910287
gemma-3-12b-it	annotator_5@mail.com	annotator_2@mail.com	sample	0.8427392952634182	0.9601045130364905	0.7868042338036073	0.651396459503553	0.965592985889938
gemma-3-12b-it	annotator_5@mail.com	annotator_2@mail.com	full	0.8427392952634182	0.9601045130364905	0.7868042338036073	0.651396459503553	0.965592985889938
gemma-3-12b-it	annotator_6@mail.com	annotator_9@mail.com	sample	0.8090159665438216	0.9476210418970986	0.808207266455813	0.5919410771530057	0.9375204023624175
gemma-3-12b-it	annotator_6@mail.com	annotator_9@mail.com	full	0.7093754262083968	0.944953393193091	0.7791421776369034	0.5540110415740772	0.9397422990372571
gemma-3-12b-it	annotator_6@mail.com	annotator_12@mail.com	sample	0.894142804990131	0.9266158338560794	0.7761005593708609	0.627562133207098	0.9450475819064441
gemma-3-12b-it	annotator_6@mail.com	annotator_12@mail.com	full	0.8706396901322011	0.9305875993114087	0.6103175724753178	0.5669314403243708	0.9377686378693668
gemma-3-12b-it	annotator_6@mail.com	annotator_11@mail.com	sample	0.8549256584640152	0.9556321773039809	0.7506978535169674	0.6499513598848191	0.9408465563313946
gemma-3-12b-it	annotator_6@mail.com	annotator_11@mail.com	full	0.8283375737243398	0.9485114609465718	0.7553660711245396	0.6401813594504716	0.9387147228327162
gemma-3-12b-it	annotator_6@mail.com	annotator_2@mail.com	sample	0.7989117935093221	0.9356274394425198	0.8094745808669135	0.7065329085073953	0.9499077207384633
gemma-3-12b-it	annotator_6@mail.com	annotator_2@mail.com	full	0.7989117935093221	0.9356274394425198	0.8094745808669135	0.7065329085073953	0.9499077207384633
gemma-3-12b-it	annotator_9@mail.com	annotator_12@mail.com	sample	0.8605230675873489	0.9379149877220081	0.8273556332521657	0.6213565833366899	0.9650312932811774
gemma-3-12b-it	annotator_9@mail.com	annotator_12@mail.com	full	0.7406766415006399	0.9270174691652868	0.6842439110900165	0.5900139980679288	0.9660674869324697
gemma-3-12b-it	annotator_9@mail.com	annotator_11@mail.com	sample	0.8880830946933675	0.9663429003069796	0.8176018778835523	0.6828604500450531	0.9649797246628654
gemma-3-12b-it	annotator_9@mail.com	annotator_11@mail.com	full	0.7464839422452626	0.96351860380853	0.7831082848993205	0.6765144496142957	0.9715688567130222
gemma-3-12b-it	annotator_9@mail.com	annotator_2@mail.com	sample	0.9018381584434327	0.9645474659479562	0.8238970261188173	0.6926409408982802	0.9671710323761279
gemma-3-12b-it	annotator_9@mail.com	annotator_2@mail.com	full	0.7362486971248082	0.9563722456047468	0.7803087376598974	0.6721511469051911	0.9605742958707866
gemma-3-12b-it	annotator_12@mail.com	annotator_11@mail.com	sample	0.9142239175724637	0.9404023745113291	0.8189649854809841	0.7390147848516561	0.9644030432681568
gemma-3-12b-it	annotator_12@mail.com	annotator_11@mail.com	full	0.8853587603302477	0.9268566203787306	0.6625634289657935	0.6682878108146056	0.9612907528594511
gemma-3-12b-it	annotator_12@mail.com	annotator_2@mail.com	sample	0.8369802124824793	0.947630803464942	0.8357149774670712	0.7077841979987901	0.9689026903428236
gemma-3-12b-it	annotator_12@mail.com	annotator_2@mail.com	full	0.8388592114708443	0.9427686945980944	0.6245815247835119	0.6405568821384638	0.9612907528594511
gemma-3-12b-it	annotator_11@mail.com	annotator_2@mail.com	sample	0.8510903079743668	0.9654277684471898	0.7996789223299017	0.780240270118786	0.96008611333134
gemma-3-12b-it	annotator_11@mail.com	annotator_2@mail.com	full	0.8749190454984406	0.9636300298839972	0.8324964008652379	0.7682209788538219	0.9579065964744357
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_3@mail.com	sample	0.855359192899987	0.8471642249404245	0.7289967591896725	0.6370128440017788	0.9678739503558993
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_3@mail.com	full	0.8159033447729088	0.8416104251188152	0.6709289786823721	0.5012346052352051	0.9762018106712819
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_4@mail.com	sample	0.863619173481829	0.8590053627527341	0.7519288911939784	0.6213603531354185	0.9701545338494814
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_4@mail.com	full	0.8206050300273681	0.8449033831481213	0.7266964132556986	0.6321148169592482	0.9784153742544308
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_10@mail.com	sample	0.8558676388645343	0.8950301295245203	0.7676849561168588	0.5864008144684426	0.9624741072649011
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_10@mail.com	full	0.8305136003781399	0.8333199811966246	0.5858646204094301	0.48641975220597855	0.9589131469235547
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_8@mail.com	sample	0.8591437031015678	0.8533164016652853	0.761467080866035	0.5443234762043097	0.9605785867300928
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_8@mail.com	full	0.8167468016465517	0.792453260494002	0.5946307258470679	0.46977983141805196	0.9574104633390175
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_1@mail.com	sample	0.8724948198986601	0.8577389178635667	0.7795036016199111	0.6418841956216104	0.967021293145747
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_1@mail.com	full	0.8493991292052404	0.8025311082093676	0.5732801542753516	0.560586882598403	0.9597671551068178
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_7@mail.com	sample	0.8441594943857862	0.8437622291971363	0.7054694764025915	0.4605811974994408	0.9312884240369691
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_7@mail.com	full	0.8688246454513333	0.8332600220328271	0.8330918691622293	0.4975239519454676	0.9265243285442794
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_5@mail.com	sample	0.8505887479773255	0.8505358273752118	0.7681001550161352	0.5224782401256478	0.9607437926988148
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_5@mail.com	full	0.7879653847051271	0.7861381464152558	0.5998129513618596	0.4440684031227502	0.9501560998486106
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_6@mail.com	sample	0.8659583403014071	0.8589428894202409	0.7085809915782537	0.5367099783461837	0.9603596860189697
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_6@mail.com	full	0.7906804532105716	0.7929059442641885	0.6539590045208399	0.43382793032368494	0.9738193155229654
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_9@mail.com	sample	0.8555007469922119	0.8475279518039415	0.7757375386155672	0.5233137729079872	0.9691999670787405
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_9@mail.com	full	0.7377688930711496	0.8003347631635512	0.6434526223020579	0.4865916731085885	0.9615305805960653
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_12@mail.com	sample	0.8618753818643099	0.8389991485366244	0.7701839882914979	0.7198152636861762	0.9581657306262691
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_12@mail.com	full	0.8273460633141183	0.8017659539448314	0.7642541098712503	0.6780587694390371	0.9662179630308722
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_11@mail.com	sample	0.8767177407815445	0.8433850503874606	0.7567402845383706	0.5727324307583318	0.9570921336718149
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_11@mail.com	full	0.8416160311885783	0.8281914919826119	0.5768367730635691	0.4901250670375332	0.9545793186278044
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_2@mail.com	sample	0.8290730670062435	0.8386472179955824	0.7871802575215868	0.5215952535762013	0.9316465054529165
Llama-3.3-70B-Instruct	annotator_13@mail.com	annotator_2@mail.com	full	0.7881620440720233	0.7757319382175709	0.5714202227043613	0.4452041299361803	0.9432008887053673
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_4@mail.com	sample	0.8864897568342872	0.9334164601648428	0.7493453781224926	0.686757174140846	0.9722768881906335
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_4@mail.com	full	0.8821540608421661	0.9441675214329139	0.6700277814447996	0.5739235613523598	0.9676435937547581
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_10@mail.com	sample	0.9294784640982999	0.875213310859048	0.7442271315708343	0.7020216228959101	0.9709802311574302
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_10@mail.com	full	0.9283565519397464	0.8384853787178705	0.7519641322572218	0.6626412813537528	0.9719580915019428
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_8@mail.com	sample	0.9586091499892669	0.9694312635476399	0.8187762510748647	0.7989310489921809	0.9776405134424253
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_8@mail.com	full	0.9468732943195732	0.9159280085413125	0.788295704318283	0.785081736982866	0.9766176525149746
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_1@mail.com	sample	0.9320438929518816	0.9541032130169878	0.7852438673121802	0.7977465088116614	0.9712835064634611
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_1@mail.com	full	0.8698330795331676	0.9134522712282724	0.7538523972574401	0.6966745991475375	0.9703304095375065
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_7@mail.com	sample	0.8659578991066017	0.9405917331436273	0.7635237503465216	0.6114937171894649	0.9418920390398864
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_7@mail.com	full	0.8029801550235655	0.9522934498699765	0.736549108987931	0.5618337658132712	0.9338259936201151
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_5@mail.com	sample	0.9470677366471025	0.9513980408384604	0.8045473700638284	0.7007809529477325	0.9692678493519149
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_5@mail.com	full	0.9363758111757922	0.8920638634348667	0.7887183560883068	0.7059791668139672	0.9692991038129031
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_6@mail.com	sample	0.8570250205212377	0.933582834034913	0.7379276755769448	0.5770283579674935	0.9645168277709145
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_6@mail.com	full	0.8496891669050916	0.8985556813719534	0.7385579947413458	0.539347254049617	0.9696966992453344
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_9@mail.com	sample	0.9328659382175152	0.9551237646236789	0.7938074688719119	0.7112446792565886	0.9713389288017378
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_9@mail.com	full	0.76521095813697	0.9280293560167363	0.7779404264263815	0.7265178332740071	0.970066590293284
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_12@mail.com	sample	0.9017923512571191	0.9460112557382103	0.6393611758012854	0.7426376717784665	0.9666545299218076
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_12@mail.com	full	0.8782583709576588	0.9137989035072741	0.7116576944899822	0.6178948291339972	0.9664392594743556
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_11@mail.com	sample	0.9124091615412299	0.9553054105067396	0.7976101254438233	0.7659708908051881	0.9699047106996356
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_11@mail.com	full	0.9200424245321561	0.9425250354069229	0.7934013864450399	0.7864788000363924	0.9654863448811656
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_2@mail.com	sample	0.9023061070212273	0.9540940534190451	0.7432315903824731	0.6983052584241932	0.9422658567502058
Llama-3.3-70B-Instruct	annotator_3@mail.com	annotator_2@mail.com	full	0.9002771189018107	0.9093042386050771	0.7407904440832301	0.7093967235810807	0.9439741880635897
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_10@mail.com	sample	0.8662538021818353	0.8687654406624735	0.7536942807494674	0.6911021415722608	0.9626513137887456
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_10@mail.com	full	0.8780051985974969	0.8313338452135252	0.5893039615396142	0.5107877416034481	0.9525821596244132
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_8@mail.com	sample	0.881789392309113	0.9425160904016191	0.7526614199207868	0.6490490511956497	0.9627779430706492
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_8@mail.com	full	0.8777204292981465	0.9076415051870059	0.6106344188544219	0.5459520067787604	0.959473548954369
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_1@mail.com	sample	0.9268899401295707	0.9540985160838177	0.7669275467769098	0.7654952785056445	0.9670638206410049
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_1@mail.com	full	0.8575348095783342	0.9302177067395306	0.5897700932017571	0.6093683713803051	0.9574853518528357
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_7@mail.com	sample	0.8783358898399991	0.9514083842306266	0.7453036309904078	0.6102638398504089	0.9401428334840497
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_7@mail.com	full	0.8202377618621193	0.9593950176265977	0.7539395405991413	0.5479002577238095	0.9295852164963833
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_5@mail.com	sample	0.8766867634947685	0.9283085321903607	0.7599848956029239	0.6128995399168157	0.9607751754746653
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_5@mail.com	full	0.8667675865481562	0.8913939789186778	0.6184509334524918	0.5474020739901084	0.9500491310209401
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_6@mail.com	sample	0.8968080238632016	0.9658739311639204	0.744205339381438	0.66655290595911	0.9584972025303868
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_6@mail.com	full	0.8893504794725205	0.9277495886844129	0.6698710351055901	0.43665071567753844	0.9632458928653675
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_9@mail.com	sample	0.8743909834373145	0.9406329324889096	0.7630369484992654	0.6952341253143081	0.9649764942515251
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_9@mail.com	full	0.7132018007582586	0.919237496105992	0.6535846986588064	0.5485975803490308	0.9550529216287298
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_12@mail.com	sample	0.9175235787996598	0.9262865337286393	0.6888541008128553	0.6848979200732793	0.9605906351759126
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_12@mail.com	full	0.9294778789489059	0.9092403912755893	0.739394256085592	0.6671686844882051	0.959993136663052
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_11@mail.com	sample	0.9052609016091571	0.9407482271355468	0.7737027836443963	0.6998403444174984	0.9595277694118193
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_11@mail.com	full	0.9061275793271965	0.9422770413791396	0.5965131671230813	0.5790400590713786	0.9504268032437047
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_2@mail.com	sample	0.8335321759230048	0.9289369261362694	0.7273760227530808	0.6644681678945724	0.9278588236959655
Llama-3.3-70B-Instruct	annotator_4@mail.com	annotator_2@mail.com	full	0.8282087980642883	0.8973304179902317	0.5557570496309048	0.507567189501251	0.9286929078797717
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_8@mail.com	sample	0.9328351891355087	0.8760881117531234	0.7769472506860747	0.6784653640928655	0.9616142374706691
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_8@mail.com	full	0.9328351891355087	0.8760881117531234	0.7769472506860747	0.6784653640928655	0.9616142374706691
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_1@mail.com	sample	0.9048455146186533	0.872990305603707	0.8099090461332792	0.7245657360981379	0.9574070124572087
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_1@mail.com	full	0.8510896601670125	0.8721853896827212	0.7738071475216756	0.6604292660441935	0.9574853518528357
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_7@mail.com	sample	0.875767929314354	0.8627232806201235	0.7761701797458889	0.6586075935217064	0.951445736896195
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_7@mail.com	full	0.8200685360958743	0.8305685712712153	0.650991002513685	0.5336790578923046	0.9295852164963833
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_5@mail.com	sample	0.9096325539553831	0.8903474128809851	0.7804371551129697	0.6118545302126753	0.9682448534295983
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_5@mail.com	full	0.910484318097652	0.8922872191286381	0.7587790308259723	0.6085643166187242	0.9692755855948885
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_6@mail.com	sample	0.8414558974672159	0.8666516348562787	0.7347119241366102	0.6767605076373989	0.9632458928653675
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_6@mail.com	full	0.8414558974672159	0.8666516348562787	0.7347119241366102	0.6767605076373989	0.9632458928653675
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_9@mail.com	sample	0.9459013645293726	0.866205953335031	0.8182818897955091	0.7074246984735254	0.9703082496036162
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_9@mail.com	full	0.7709288556386071	0.8418938077666334	0.7584823731581162	0.6553570476064892	0.9636300335624413
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_12@mail.com	sample	0.8892513623476211	0.8889573520570392	0.6909068231056071	0.6871377938122141	0.9654138893671801
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_12@mail.com	full	0.8812214980154182	0.8959875008383066	0.6662147619700189	0.6152966179803163	0.9621610362002899
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_11@mail.com	sample	0.9007968953111241	0.8582788698543181	0.8121121370485512	0.7211410266395784	0.9686647348120038
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_11@mail.com	full	0.9074354766690118	0.8312679936223267	0.7912258902258941	0.7090676760570004	0.9719803670507896
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_2@mail.com	sample	0.8999016607630091	0.8830802409022748	0.8058156190697354	0.7247694748192082	0.9407421851393286
Llama-3.3-70B-Instruct	annotator_10@mail.com	annotator_2@mail.com	full	0.900841180241245	0.8830802409022748	0.8127253690115586	0.7322130853776581	0.9397274455128074
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_1@mail.com	sample	0.9270382345127632	0.9613806352468227	0.7931306697786445	0.7529444848902396	0.9745099745090101
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_1@mail.com	full	0.8616870686383696	0.9586926110643678	0.7882163475686947	0.6952443027306494	0.9702925315827442
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_7@mail.com	sample	0.8640426520794635	0.9460427982245582	0.786682979826151	0.6093119981506325	0.9434042195325603
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_7@mail.com	full	0.7965355591187366	0.9122055542564176	0.6686034496713614	0.5467730826419732	0.9200511481628632
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_5@mail.com	sample	0.9400209338222657	0.9546409726177622	0.8386426674475982	0.7139296069375614	0.968207237646426
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_5@mail.com	full	0.9426989833876925	0.9527806239906026	0.8250013764687499	0.7248595537540012	0.9692489142215066
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_6@mail.com	sample	0.8579659436270008	0.9409958650317957	0.7512938834231779	0.557038827503032	0.9553167014004313
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_6@mail.com	full	0.8579659436270008	0.9409958650317957	0.7512938834231779	0.557038827503032	0.9553167014004313
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_9@mail.com	sample	0.9398783930357072	0.9535041726354166	0.8000906336394928	0.6954213336185973	0.9724151372460486
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_9@mail.com	full	0.7640533912751919	0.9296839864276262	0.7752921369285671	0.6837483900049975	0.9616747318829203
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_12@mail.com	sample	0.8968332882786179	0.9423789611740698	0.6812491821300735	0.6484547289771819	0.9552582957097181
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_12@mail.com	full	0.8810403678063184	0.9415109426322114	0.6945457540297894	0.5608924528339301	0.9498883065503092
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_11@mail.com	sample	0.9180867350578865	0.9555674058531204	0.827042947149098	0.7601010052250758	0.9628071844270126
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_11@mail.com	full	0.9173816875922215	0.9173951743093783	0.7873801930488253	0.7535603659907394	0.959473548954369
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_2@mail.com	sample	0.9019168919838231	0.9523040891799597	0.7802395188796684	0.7209884374358674	0.9312454355753224
Llama-3.3-70B-Instruct	annotator_8@mail.com	annotator_2@mail.com	full	0.9029364192407342	0.9505034941329473	0.7782236587171444	0.7372884959835172	0.9280883497599698
Llama-3.3-70B-Instruct	annotator_1@mail.com	annotator_7@mail.com	sample	0.8871116422104585	0.9450961758937971	0.7634390897398344	0.6001896470395982	0.9392133846807698
Llama-3.3-70B-Instruct	annotator_1@mail.com	annotator_7@mail.com	full	0.8643488814910583	0.9239541932870367	0.6385338842631945	0.5174213458453414	0.9160973208383747
Llama-3.3-70B-Instruct	annotator_1@mail.com	annotator_5@mail.com	sample	0.9195128139795372	0.9398906498275702	0.838792819076161	0.6812287753240371	0.9682223669831652
Llama-3.3-70B-Instruct	annotator_1@mail.com	annotator_5@mail.com	full	0.8430212541134416	0.938951726411549	0.8004301338756732	0.6605020656565496	0.9650498124149112
Llama-3.3-70B-Instruct	annotator_1@mail.com	annotator_6@mail.com	sample	0.8958904834184743	0.9506087377608343	0.7581794073842384	0.666345328392873	0.9554298033056451
Llama-3.3-70B-Instruct	annotator_1@mail.com	annotator_6@mail.com	full	0.8137579138776666	0.9550962912306508	0.7411973828547659	0.6179973361197458	0.9533944805467494
Llama-3.3-70B-Instruct	annotator_1@mail.com	annotator_9@mail.com	sample	0.9078608217914194	0.9541622157976569	0.829543557552517	0.7149379449011692	0.9766729546983783
Llama-3.3-70B-Instruct	annotator_1@mail.com	annotator_9@mail.com	full	0.8010988805502463	0.927414563318255	0.7792029135829808	0.6460765845085196	0.9723960214377803
Llama-3.3-70B-Instruct	annotator_1@mail.com	annotator_12@mail.com	sample	0.9206689402822013	0.9487560906188458	0.7158164777758341	0.7461373084173365	0.9510612862719988
Llama-3.3-70B-Instruct	annotator_1@mail.com	annotator_12@mail.com	full	0.858940202523686	0.938164690003117	0.6719938128388758	0.6161011631301758	0.9501135078633584
Llama-3.3-70B-Instruct	annotator_1@mail.com	annotator_11@mail.com	sample	0.9289655626553353	0.9525028095326266	0.8269247101954836	0.7657098638029292	0.9607556615378374
Llama-3.3-70B-Instruct	annotator_1@mail.com	annotator_11@mail.com	full	0.8760765130542896	0.92359627309872	0.8111443918492776	0.7016711328200717	0.9617596511030958
Llama-3.3-70B-Instruct	annotator_1@mail.com	annotator_2@mail.com	sample	0.8677969646778662	0.9442159624046791	0.80277332463839	0.7064100809869619	0.9270796696157998
Llama-3.3-70B-Instruct	annotator_1@mail.com	annotator_2@mail.com	full	0.8221496211035721	0.9451232103623521	0.7702483688802029	0.6351547414435629	0.9241511197207827
Llama-3.3-70B-Instruct	annotator_7@mail.com	annotator_5@mail.com	sample	0.8403551089624901	0.9298466559743093	0.7877110521080846	0.5130445627606534	0.9415561710216264
Llama-3.3-70B-Instruct	annotator_7@mail.com	annotator_5@mail.com	full	0.7668127503534999	0.8923828837988483	0.6733458237609518	0.5197918302919741	0.9216395047663186
Llama-3.3-70B-Instruct	annotator_7@mail.com	annotator_6@mail.com	sample	0.8276037264169619	0.9389507684698988	0.8118575356744947	0.5916629438401023	0.9359744588925423
Llama-3.3-70B-Instruct	annotator_7@mail.com	annotator_6@mail.com	full	0.7572898671653346	0.9178675044278896	0.7121590580048311	0.3684945736905519	0.9284792417466609
Llama-3.3-70B-Instruct	annotator_7@mail.com	annotator_9@mail.com	sample	0.8702847224384421	0.962297965496651	0.8192757017864669	0.7192734870022627	0.9435935834397078
Llama-3.3-70B-Instruct	annotator_7@mail.com	annotator_9@mail.com	full	0.7819499997285252	0.9435981724285429	0.7089812696343983	0.6316550957369019	0.9174843437459885
Llama-3.3-70B-Instruct	annotator_7@mail.com	annotator_12@mail.com	sample	0.8785938988081662	0.9190196845968669	0.5971023190323965	0.5687052496489745	0.9382091315564012
Llama-3.3-70B-Instruct	annotator_7@mail.com	annotator_12@mail.com	full	0.8050554330957347	0.9120112942917332	0.8227921846226807	0.5417130535504614	0.9363928124173999
Llama-3.3-70B-Instruct	annotator_7@mail.com	annotator_11@mail.com	sample	0.8978260434254457	0.9552623081260103	0.7820281274696498	0.6906265549629389	0.9414483849101628
Llama-3.3-70B-Instruct	annotator_7@mail.com	annotator_11@mail.com	full	0.8215474052500594	0.9576140092315572	0.6675257453207508	0.6241130233496887	0.925195665471738
Llama-3.3-70B-Instruct	annotator_7@mail.com	annotator_2@mail.com	sample	0.8175085049804254	0.9468998055486896	0.7346975896483098	0.6827992849363235	0.9195384772321946
Llama-3.3-70B-Instruct	annotator_7@mail.com	annotator_2@mail.com	full	0.7694111826799369	0.9163086571745478	0.6240457036588014	0.5989704128444723	0.929287393268674
Llama-3.3-70B-Instruct	annotator_5@mail.com	annotator_6@mail.com	sample	0.8592977414355003	0.9164115581833907	0.7327743598284887	0.5025460587835042	0.9492160037698628
Llama-3.3-70B-Instruct	annotator_5@mail.com	annotator_6@mail.com	full	0.863928974789837	0.9181083919947559	0.7327743598284887	0.502705693728481	0.9523796807508799
Llama-3.3-70B-Instruct	annotator_5@mail.com	annotator_9@mail.com	sample	0.9056826554352504	0.9234014673006915	0.7996622238248556	0.5815991698669946	0.9745939122872226
Llama-3.3-70B-Instruct	annotator_5@mail.com	annotator_9@mail.com	full	0.7296258477508969	0.9071690589529384	0.7710403536914054	0.5814613791982164	0.9564772375919999
Llama-3.3-70B-Instruct	annotator_5@mail.com	annotator_12@mail.com	sample	0.8927278085267818	0.9204510728043142	0.6824115649956878	0.6430928733656102	0.9577287796968492
Llama-3.3-70B-Instruct	annotator_5@mail.com	annotator_12@mail.com	full	0.8792008975566177	0.9281444916240396	0.708283080863382	0.5722608252010224	0.9533954181029979
