ID_Review	Sentences	EMPLACEMENT	SERVICE	NOURRITURE	AMBIANCE	RAPPORT QUALITÉ-PRIX
g187207-d7343067-r258261585	Très déçu, peu d'amabilité, je pense que l'hygiène n'est pas au rendez-vous (serveuse cheveux détachées et gras) le cuisinier surpris en train de piquer dans les plats avec ses doigts, vaisselles très sales, viandes cuites à l'avance, nourriture sans saveur, pain vendu dès l'entrée et en libre service en salle. Passez votre chemin ça vaut mieux à surtout ne pas recommander.	0	1	1	0	0
g187207-d778869-r286120323	Cuisine à la fois raffinée et généreuse qui travaille avec des produits de qualité. Le service est très agréable ! Ce restaurant est devenu notre préféré sur Poitiers, nous le recommandons donc vivement !!! 	0	1	1	0	0
g187209-d2416523-r258651167	Vraiment ravi très joli resto, accueil très sympathique avec un serveur à l'ecoute et de très bon conseil , niveau repas vraiment très bon rien à redire. Je conseille ce petit resto a tous. Je pense y retourner très vite en couple cette fois ci car le cadre et magnifique, la nourriture est délicieuse et l'accueil très chaleureux 	0	1	1	1	0
g187209-d3331856-r241685274	Nous avons très bien été accueilli, par une jolie serveuse, mais le reste a été une expérience horrible. 40 minutes montre en main pour avec une salade abîmée et des pattes réchauffer qui devaient au moins avoir 3 jours. Le pain était sec et rassi. Mauvais rapport qualité/prix.	0	1	1	0	1
g187209-d4070250-r259984150	Le cadre est charmant , bien agencé et convivial ! Le patron sympathique et les vins servis au verre ou en bouteille sont bons ..beaucoup d'originalité dans les tapas proposées , au demeurant , fort bons ... Un peu cher toutefois 	0	1	1	1	1
g187209-d6735398-r237571768	La livraison de brunch à domicile est vraiment une idée de génie! Si l'on ajoute à cela des produits frais, du goûts et des recettes originales, c'est le paradis! Les prix sont également très raisonnables (20 euros pour la formule la plus élevée, livraison incluse) et les quantités, plus que copieuses. Les confitures maison sont un délice, je vous conseille prune - fenouil, association atypique mais divine!	0	1	1	0	1
g187212-d2215986-r140498637	Cet endroit mériterait d'etre ouvert plus souvent et d'avoir plus de place et du personnel. Car des bagels ça change des snacks habituels, la place est sympa. Mais cette gentille patronne est vite débordée. Ces bagels sont bons, peu de choix mais de qualités, et elle a toujours le sourire et le mot sympa. Si elles améliorent certains points elle peut vite être vicitime de son succès allez y faire un tour si vous êtes curieux. adresse sympa pour manger sur le pouce le midi loin du gras et des snacks habituels dont on se lasse.	1	1	1	0	0
g187212-d2490949-r185625207	Super ambiance, tip top entre amis. Après minuit les habitués fument leurs cigarettes en cachette au bar. On a même vu une serveuse fumer en cuise ! Rédibitoire pour notre groupe d'amis !	0	0	0	1	0
g187212-d954217-r237562692	Endroit à éviter le soir si vous êtes en famille car apparemment il y a quelquefois des soirées à thème et du coup les organisateurs (pas le propriétaire du lieu) nous ont fait comprendre qu'il fallait que l'on parte.	0	0	0	0	0
g187253-d1059925-r182398547	Excellent restaurant. Ambiance et deco super. Du changement avec une nouvelle carte. Des hamburgers, des pizzas succulentes, des brushettas, et une escalope milanaise exceptionnelle. Vous allez vous régaler.	0	0	1	1	0
g187253-d1066323-r282644003	Les pizzas sont honnêtement très bonnes ! Le chef ne tire pas sur la marchandise : une pizza bien garnie ! Les serveuses sont souriantes et disponibles. Seul bémol : le chef parle (crie) un peu fort sur les serveuses au moindre petit truc de travers, un peu trop stricte à mon goût (je ne voudrais pas être à leur place). J'y retournerai quand même bien volontiers ; pour la qualité des pizzas :)	0	1	1	1	0
g187253-d1098498-r217655976	J'y suis allė avec des habitués qui m'en avait dit du bien et qu'elle ne fut pas notre déception: - service beaucoup trop long sachant que nous sommes arrivés parmi les premiers (19:45) que nous avons été placés au fin fond de la terrasse sur le trottoir et que nous en sommes répartis à 22h15 alors que des gens arrivés après nous sont répartis bien avant... - serveur peu précautionneux qui a fait tomber les couverts sur ma compagne en la tâchant sans excuses, pour une table de 4 il nous portait les carafes d'eau une par une (contenance 75 cl) alors que nous lui avions suggéré d'en porter 2 à chaque fois pour que cela arrange tout le monde mais pas entendu ce qui fait que nous avons attendu des fois plus d'un 1/4h pour se désaltérer avec une eau à température ambiante (30°) - Les glaçons nous ont été porté dans une coupe à glace sans cuillère sympa pour l'hygiène! - la nourriture: les pizzas sont bonnes, pour les supions à la persillade passez votre chemin car il y a beaucoup mieux. En effet, les supions sont servis à peine frits avec des têtes d'ail entières tout comme les pommes de terre sautées du jamais vu et surtout aucun goût! De plus les pommes de terre étaient trop salées donc besoin de beaucoup d'eau (cf 2ème paragraphe) - Les desserts: citrons givrés rien à dire car c'est de l'habituel industriel, le tiramisu est lui servi avec chantilly et crème anglaise??? Du jamais vu et surtout sans intérêt pour mon dessert favori qui se suffit sans artifice... - le limoncello: à la fin du menu à 30€, servi à température ambiante tout comme l'eau alors que cela se sert glacé...  En conclusion pour tout le monde très décevant et le rapport qualité prix n'y est pas du tout tant au niveau du service ou des plats servis car quand on veut mettre en place sa patte dans le décorum il ne faut pas que le reste soit négligé chose que le patron semble avoir perdu de vue alors que son père l'avait bien compris !	0	1	1	0	1
g187253-d1223545-r227663690	"J'avais réservé 4 jours à l'avance une table pour 9 personnes vue mer pour un anniversaire. Résultat il n'y avait plus de table dispo sur la terrasse vue mer, installée à l'interieur, table pas installée non plus! Wok thai médiocre, 2 salades chèvre/saumon, l'une correcte mais l'autre manquait brousse et feuille de brique!!! Nous réclamons des rinces doigts pour les fruits de mer, ils arrivent en même temps que le dessert avec en excuse ""on en avait plus, on est allé en chercher ailleurs"" étonnant quand on propose des plateaux de fruits de mer. Pour finir le fraisier (plutot une mousse décoré de quelques fraises) commandé pour l'anniversaire nous est arrivé sur la table comme un cheveu sur la soupe! Une fois découpé nous nous sommes retrouvé avec un amas de crème dans les assiettes!!! Heureusement que j'avais prévu les bougies car aucune attention particulière des serveurs pour savoir si tout allait bien, si le gateau nous convenait, enfin un minimum d'attention aurait été apprécié pour une addition de 270 euros!!!!!!!!!!!!"	0	1	1	0	1
g187253-d1234630-r274467132	Correspond par tous points au piège à touristes par excellence. On attire les clients avec un panneau de photos de personnalités de passage dans le restaurant. Carte alléchante de spécialités locales, service continu et prix exorbitants. En effet, on nous accepte à 15 h 00 pour déjeuner à 8, mais le serveur est seul à cette heure et le restaurant est encore bien rempli. Le service est donc extrêmement long et très désorganisé. Quand aux plats, très décevants. On nous a apporté la pince à homard au moment de débarrasser la table !!! Les cafés sont arrivés bien avant les desserts... Bref une addition très salée pour un repas très long et mangé sans plaisir !	0	1	1	0	1
g187253-d1234630-r281354019	Tout d'abord un serveur nous a littéralement sauté dessus lorsque nous lisions la carte, malgré cette méthode plutôt brutale le contenu de la carte avait l'air pas mal, nous avons donc décidés d’accepter, ensuite après avoir fait notre choix, l'attente a été longue, heureusement l'égarement d'une serveuse avec ses assiettes nous a fait passer le temps, elles nous a fait de la peine. Or, les plats étaient corrects, par contre dès l'installation des assiettes, le serveur a pris mon demi de Leffe qui n'était pas terminé sans que je m'en aperçoive, c'est une pratique plutôt douteuse pour pousser à la consommation, je suppose qu'il souhaitait que j'en reprenne un autre puisqu'en plus il n'a posé sur la table ni eau, ni pain, j'ai du le demander, et il m'a répondu d'attendre car il n'avait plus de pain, cela voulait il dire qu'il attendait qu'une table se libère pour nous donner sa corbeille? Et pour finir, je me rends à la caisse pour payer, et là, la cerise sur la gâteau il m'annonce qu'ils ne prennent pas la carte, en 2015, avec une situation géographique pareille, et tous ces touristes, c'est la première fois que j'entends cela, ça sent l'arnaque, non? Donc j'ai du retirer avec un serveur qui m'a suivi au cas où j'aurais décidé de ne pas revenir, en plus on a l'impression d'être des voleurs, et à mon retour un monsieur était présent à la caisse, il ne souriait pas et en plus était très désagréable. Dommage car le cadre est pas mal, mais je ne conseille à personne ce restaurant, qui en plus était assez cher pour ce que nous avons eu, et sur la note pas de numéro de SIRET, ni le nom du restaurant.	0	1	1	1	1
g187253-d1308414-r269942828	Nous avons choisi ce restaurant un peu par hasard : garés à deux pas, nous avons été attirés par une carte mettant en valeur des produits frais et le fait maison. La terrasse sur la place est agréable (peu de circulation). Le personnel est très prévenant. La cuisine est raffinée : le menu du marché avec ses 3 entrées surprises est délicieux. La bouillabaisse, copieuse, était un régal (aucune arête en plus !). Le seul petit bémol : le plat principal du menu m'a été servi quasi froid, peut-être à cause du temps de préparation de la bouillabaisse. Un adresse à recommander...	0	1	1	1	0
g187253-d1322797-r265876149	Restaurant que j’appréciais déjà en repas d'affaire. Sortie privée avec mon épouse, et vraiment pas déçus : accueil très sympa, bonne table,serveur prévenant et pas d'attente pour la commande. un régal sur les poissons à la plancha : poissons hyper frais, et très bien préparés. Un peu d'attente pour les desserts, mais normal vu l'affluence (réputation et qualité obligent). De surcroit, rapport qualité pris très correct (45€ par personne avec un excellent vin). on y reviendra pour déguster le reste de la carte...et pour le coucher de soleil magnifique sur la baie de Marseille et les iles.	1	1	1	0	1
g187253-d1323139-r272593855	La terrasse est très bien exposée, le personnel est très sympathique et la cuisine est de grande qualité. Les produits utilisés sont frais et tout ce que nous avons mangé était super bon. Nous y retournerons certainement pour manger sous ce magnifique platane qui représente bien la terrasse du sud de la France. Mention spéciale aux serveurs pour leur professionnalisme. Ils savent mettre à l'aise les clients en leur donnant de bons conseils sans les déranger.	0	1	1	1	0
g187253-d1328827-r266271011	Cheveux dans les plats Millefeuille tomates mozzarella : simple salade tomate mozza 1 ticket Resto par personne Pas eu l'apéritif offert Pâtes au saumon servies comme à la maison Aïoli : Mayo amora avec de l'ail Chantilly premier prix Dorade au champagne : Colin surgelé avec de la sauce blanche et des herbes, pas de champagne Légumes surgelés dans les plats Café gourmand : café et une part de tarte aux pommes surgelée (écrit fait maison sur la carte) Ne jamais y aller!!!	0	1	1	0	0
g187253-d1329377-r193520980	Nous nous attendions à quelque chose de très grande qualité, c'était un peu ordinaire et certains plats étaient fades. Le confit ne ressemble pas à un confit (ça ressemble à une saucisse) et le gout ne suit pas non plus. La croustade de saint Jacques est le meilleur de nos plats (les saint jacques sont généreuses et la sauce est bonne). Bref, pas mauvais, mais un peu décevant.	0	0	1	0	0
g187253-d1331961-r118398179	Nous avions réservé dans ce restaurant en voyant qu'il était recommandé par le Gault et Millau, il a une déco super sympa et tout paraissait être réuni pour découvrir une nouvelle bonne table sur Marseille. Hélas, quelle ne fut pas notre déception! Pas de vin à moins de 35 € la bouteille, des prix qui se justifieraient si la qualité des mets était à la hauteur. La viande était dure, les fruits de mer des pâtes surgelés et sans goût. De plus l'un des convives a été malade après le repas. Reste le service, sympathique mais un peu trop décontracté qui ne suffit pas à relever l'absence de qualité de ce restaurant.	0	1	1	1	1
g187253-d1332190-r282285117	"Bon on a du mal tomber, on va dire ca comme ca..... Serveurs désagréables, vous etes pas du coin? dommage! recomptez votre monnaie, croyez moi , vous avez franchement interet. Il nous a fait le coup, mais on a pu le constater ce soir là, ils ont fait le coup à au moins huit tables qui se sont plaintes. Bon, bien sur l'erreur était en leur faveur!!! prés de vingt euros pour nous sur une addition de 85€ ! prsque 20% !!! Le plus beau: sans se démonter: ""ben quoi c'est le pourboire!!!!"" Rien à dire de plus Quand aux plats, n'y allez pas pour faire une découverte originale, que du ""classique"".... Ca ressemble à ce que les restaurateurs achétent chez Métro .... Coincidence?....."	0	1	1	0	0
g187253-d1550066-r280463454	Un restau au bord de l'eau c'est sympa. Surtout que le service y est rapide et plutôt agréable, les portions généreuses et le lieux vraiment joli. Mais qu'est ce que c'est gras ! Ces pauvres poulpes auraient pu mourir d'un excès de cholestérol s'ils n'avaient pas fini sur la plancha. Et hop, une après midi à te les digérer. Et je parle pas de l'aïoli... Donc bien mais pourrais vraiment gagner en qualité. Dernière remarque, pourquoi du saumon ?? N'y a-t-il pas suffisamment de variétés de poissons en Méditerranée ? Allez, un petit effort quoi !	1	1	1	1	0
g187253-d1639457-r152371370	Nous avions aimé ce restaurant du temps de l'ancienne équipe mais alors là déception. Après un accueil et un service moyen, la carte paraissait alléchante mais quand les plats sont arrivés ce n'était pas à la hauteur. Les produits sont bons mais la cuisine reste simple par rapport aux tarifs. Un tartare de saumon avec trop d'oignons. Un saumon vapeur servi également avec une sauce oignons... Une profiterole proposée XL mais dans l'assiette le chou était trop cuit, donc déception, il vaut mieux avoir une profiterole plus petite mais meilleure. Les prix sont trop élevés par rapport à ce qu'on nous a proposé. D'ailleurs il n'y avait que trois tables dans le restaurant, un vendredi soir !	0	1	1	0	1
g187253-d1854779-r278211239	Mais que s' est il passé? En 2 mois ce resto s' est dégradé à une vitesse phénoménale! Désorganisation totale du service, obligé de redemander à plusieurs reprises l'apéritif ainsi que le vin, à croire qu'ils ne veulent pas qu'on consomme. Une attente interminable avant de passer commande. Normal quand les serveuses et serveuses ne gèrent pas leurs tables...vacances va et vient sans aucune logique de service! Heureusement la qualité de la cuisine rattrape cela mais quel gâchis pour ce petit resto italien avec une magnifique terrasse et des produits frais. S' il vous plaît monsieur le patron remettez de l'ordre dans votre organisation. La personne qui accueille et place les gens ferait mieux de gérer le service au lieu de se promener les mains dans les poches. C'est pas compris d'attribuer à chaque serveur une partie du resto et ainsi chacun peut suivre ses commandes	0	1	1	1	0
g187253-d1900905-r238944051	J'ai l'habitude d'aller depuis des années dans ce restaurant. Et bien c'est toujours aussi bien. La formule est parfaite. La viande est toujours cuite comme on le souhaite et si vous n'avez pas assez de frites demandez-en au serveur il vous en apportera une assiette. Le personnel est tres attentionné. En somme un Resto où on peut venir entre amis pour bien manger et de manière rapide si on le souhaite	0	1	1	0	0
g187253-d2027102-r115708876	C'est presque par hasard que nous avons dîné dans ce restaurant. Nous avons été positivement surpris. Tout d'abord l'accueil fut très agréable, souriant et avenant. La cuisine sans prétention reste simple et de bonne qualité. Portions équilibrées, sauf peut-être pour l'entrée (moules gratinées) qui était trop petite tant les moules étaient bonnes. Le vin blanc était tout à fait adéquat et à un prix plus que raisonnable, 14 euros...  Nous recommandons ce petit restaurant qui se trouve dans le quartier du Panier.	0	1	1	0	1
g187253-d2161275-r243891446	Une bonne surprise sur le port de Marseille. Les prix pratiqués sont corrects, et la nourriture est bonne, en quantité et avec un large choix (un plateau de fromages affiche plus de 30 spécimens !)  Certes, ce n'est pas de la gastronomie, mais on ne vient pas à un buffet à volonté pour cela. On repart donc repu et heureux d'avoir passé un bon moment pour pas trop cher (sur le port, c'est assez remarquable).	1	0	1	0	1
g187253-d2185886-r237459426	certes cet établissement est bien situé, mais ça ne justifie pas les tarifs pratiqués pour une qualité juste moyenne. Le plat du jour comme son nom l'indique est plutôt un gage de fraicheur et qualité; ce jour là si le sanglier était convenable, l'accompagnement très limite à savoir des pâtes desséchées et froides. Un service convenable, mais à ne pas renouveler, il y a tant de petits restaurants qui savent servir une cuisine de meilleure qualité 	1	1	1	0	1
g187253-d2189616-r221189178	Je connais l'adresse depuis longtemps mais grosse déception : une pizza assez bonne mais servie sans couverts ? Une bière pression à 3,7 euros sans bulle avec un goût d'eau, bref une bière coupée à l'eau. Réponse du serveur : oui, on a des problèmes de fût en ce moment ? (avec un petit sourire en coin) J'ai retenté ma chance avec une bière bouteille 6 euros arrivée ouverte avec une rondelle de citron à l'intérieur ?? idem sans bulle et un goût d'eau. La voisine à la table d'à côté a renvoyé son verre de vin blanc sous prétexte qu'il y avait tellement de glaçons qu'elle n'avait plus le goût du vin. Comme évoqué précédemment : ne pas aller aux toilettes, dégueulasse ! Serveurs de 18 ans très sympas mais tips pas possible là .... Vraiment dommage ! Il ne faut absolument pas cautionner ça !!	0	1	1	0	1
g187253-d2244194-r278706020	"par esprit masochiste sans doute, je suis retourné dans ce ""restaurant"" en me disant que peut-être.... en fait rien n'a changé, service nul, avec du personnel mal fagoté, mal habillé, peu professionnel.On attend 20mn pour avoir la carte, si on ne prend pas d'apéro. la situation est bonne mais la cuisine st détestable, c'est une mangeoire à touristes, comme l'est la place où on ""attend"" vraiment le touriste. Vin au verre pas frais, en bouteille assez cher et une bière en bouteille peu covaincante service de cantine, la serveuse porte la ""soupe"" de poissons entre ses 2 mains par ce que l'assiette est chaude, sans liteau, sans classe vraiment on y bouffe plus que l'on s'y restaure à éviter vraiment"	1	1	1	0	1
g187253-d2248119-r222961718	Attirés par la devanture se déclinant comme plutôt chic, certes le prix du menu à 15€ n'inspirait pas une cuisine raffinée... mais là c'est pire que tout... Du surgelé mais du surgelé pas bon !!! Poulpes marinés.... c'est à dire un poulpe qui ressemble à du vrai caoutchouc avec du vinaigre....en gros une simple salade! Des moules marinières qui baignanit....dans leur eau oui sans sauce : sans intérets!!!  Pour moi le pire reste le service!! Un management inexistant : 15 à 20 minutes d'attente entre chaque plat, une serveuse qui sert des plats sur la table à côté mais qui ne nous débarasse que 10 minutes après...et le must....quand au choix du dessert il ne restait plus qu'un dessert aux fruits rouges sur les 4 possibilités du menu... mon ami n'aimant pas ces derniers...le patron a refusé d'échanger le café contre le dessert qu'il ne prenait pas..... Un relationnel client naz! Quant à la salade de fruit acide et pétillante... je soupconne qu'ils y aient mis de l'orangina... Pourquoi?! Je ne saurais jamais!!!  Ne vous laissez pas avoir par le prix attractif et la devanture, les concurrents pratiquent les mêmes types de menus et sont plus quali et plus agreables	0	1	1	0	1
g187253-d2261564-r243521218	Resto de bord de mer idéalement situé. Bon service, accueil chaleureux. Néanmoins, repas onéreux, sans grand choix, lourds et très gras. Je ne retournerai pas dans ce restaurant, même après 10 heures de digestion, la salade de chèvre chaud n'est toujours pas passée.	1	1	1	0	1
g187253-d2290839-r195921991	....quel accueil froid et quel service antipathique! Amateurs de brunch nous y sommes allés un dimanche pour bruncher au soleil sur la terrasse: le brunch est servi à table et non en buffet, il est copieux et plutôt bon: il y a des œufs, du bacon, de la saucisse, des viennoiseries, du saumon et de la salade de fruit , du fromage blanc entres autres, son prix est correct , cependant nous avons été très déçus du service : serveuse speed et mal aimable, elle ne nous a pas débarrassé l'assiette de salé alors qu elle nous avait apporté le café pour les viennoiseries, nous avons mangé nos gaufres sur un coin de table pour ne pas les mélanger au reste de saucisse....pas très pro! Nous lui avons demandé a être débarrassé, elle ne l'a pas fait mais est passé 3 fois devant nous les mains vides...c'est très moyen. Dommage car le brunch était chouette mais l'accueil et le service ne méritent pas que nous revenions .	0	1	1	1	1
g187253-d3158560-r267967733	Au départ nous avions déjà l impression de déranger, à la limite pas trop grave ville touristique et beaucoup de monde donc je pense les serveurs fatigués. Une fois le repas à table, une catastrophe, sans parler des erreurs ou des oublis, une impression de viande avariée et j en passe... En allant aux toilettes nous avons aperçu un établissement dans un état plus que laborieux, pire que dans nos pires cauchemars, sale, délabré, comment peut-on faire a manger dans un endroit pareil, je me sentais mal à voir ça. A fermer de suite. Par pitié allez ailleurs merci.	0	1	1	0	0
g187253-d3159170-r200522623	"Sous le soleil de l'Estaque, la terrasse de ce restaurant a un petit côté déco bien sympa (table façon teck, ""sets"" en ardoise). Le grand +, c'est l'accueil souriant des 2 serveuses, disponibles et connaissant bien les plats. Ai choisi un loup de mer fraichement pêché avec sa ratatouille sur purée accompagné d'une huile d'olive aux agrumes et herbes, le tout se révélant un peu insipide. Je suis d'autant + désolée de l'écrire que le service est un bonheur de gentillesse. Le dessert ne m'a pas laissé de souvenir mémorable (un thé gourmand). Peut mieux faire, j'en suis sûre !"	1	1	1	1	0
g187253-d3247810-r266613025	Un incontournable! Une cuisine toujours fraiche et fine, de très bons produits, cuisinés avec talent et amour. Un accueil et service toujours parfait, un très bon choix de vin ( même les pichets sont très bon), d apéritifs et surtout tester les coktails!! Inventés et préparés avec soin par le super bartender !! Entre la terrasse l été et les tables au coin de la cheminée l hiver, la musique, le cadre réunit tous les ingrédients pour passer une superbe soirée. On y va les yeux fermés!	0	1	1	1	0
g187253-d3347069-r275887686	A lire les différents commentaires élogieux, je me demande un peu si j'étais au même endroit ou si j'étais de mauvaise humeur ce jour-là... Cela étant, je n'ai pas trouvé le personnel sympathique, certes nous avons fini le déjeuner un peu tard (16h) mais on s'est fait pousser vers la sortie car le restaurant fermait (à quoi bon si c'est pour réouvrir deux heures plus tard ?!). La cuisine ne laisse pas de souvenir particulier, plutôt standard et pour le prix au final, on peut franchement s'attendre à beaucoup mieux ! Bref, ne correspond pas à ce qu'on m'en avait dit ni à ce que j'ai pu lire au sujet de ce restaurant... Les goûts et les couleurs sans doute :-)	0	1	1	0	1
g187253-d3367883-r261318845	"Nous etions 5 ce jour a vouloir dejeuner en terasse de cet etablissement, avec son grand choix la carte convient a tout le monde. Une fois attables nous avons du attendre 15mn pour commander nos boissons et avoir les cartes, encore 15 mn plus tard le serveur revient pour prendre notre commande c est la qu il nous annonce qu il n y a ni pizzas ni hamburger ni cannelonis... Si cela nous avait ete communique en nous installant nous aurions decide de changer de restaurant. J ai du prendre les olives laissees par les clients de la table d a cote ( avec les noyaux sur la table qui n ont pas ete ramasses pendant notre attente ) je demande un cendrier pour y mettre nos noyaux le server me dit ""vous en demandez des choses vous""  Comme nous etions en train de boire nos consommations nous avons decide de faire un effort en commandant tous une viande, ne voyant pas le server revenir et au bout de 10 mn nous nous sommes leves pour aller regler la note dans le bureau de tabac apres avoir du attendre car 1 seule caisse le patron me demande d une facon moyennent aimable le numero de table. "" on peut pas payer sans le numero de table, il me faut le numero de table """	0	1	1	0	0
g187253-d3482968-r264400769	"Le restaurant présente un cadre de type ""montagnard"" très jolie, par contre il est vrai que l'odeur est un peu désagréable en rentrant dans la salle. En même temps, nous somme dans un restaurant de fondues, donc pas de surprises sur ce point la. La cuisine est bonne, la serveuse était très souriante et a l'écoute du client. Un petit bémol pour une dame faisant partie du personnel, qui était on ne peu plus désagréable. Cela reste quand même un bon resto, a tester."	0	1	1	1	0
g187253-d3531866-r270325180	"Déjà en arrivant, le cadre est exceptionnel ! La terrasse en bas à gauche du restaurant est à 3 mètres de la mer ; la plage est sur le côté droit (de l'autre côté de la salle de restaurant) donc nous ne sommes pas ""dérangés"" par les plagistes. Quant à la cuisine, elle est délicate, raffinée et en portions généreuses ! Arrivages de poissons journalier, donc extra frais. Pour ceux qui n'aiment pas le poisson, la carte est diversifiée ; les desserts sont très gourmands !!! Le service est sympa et décontracté, le serveur vous met à l'aise tout de suite. Le tout est certes pas donné mais un plat et un dessert restent abordables."	1	1	1	1	1
g187253-d3590719-r279323659	Repas de qualité à des pris très correct . Des produits frais avec des bonnes positions de l'équipe qui est au petit soin . Le petit plus une carte des a des pris très attractifs .	0	1	1	0	1
g187253-d3590719-r281453784	Un excellent petit resto avec des produits frais et plats faits maison, ce qui fait une carte réduite mais avec des plats avec un goût exquis. Je ne peux que conseiller ce restaurant avec un accueil excellent et une très bonne cuisine.	0	1	1	0	0
g187253-d4083914-r280941580	Un bistrot comme je les aime. Ici vous êtes reçu comme il se doit. La cuisine est simple mais de très bonne qualité. Service très agréable sur une belle terrasse. Le touriste est le bien venu et ici pas d'arnaque. Les prix sont raisonnables et on ne force pas à la consommation. Une adresse à noter lors de vos passages sur Marseille. La proximité de parking rendra votre séjour plus cool.	1	1	1	1	1
g187253-d4137659-r257264460	Si je devais déjà définir le cadre, je dirais bluffant. La vue est sublime, la salle est très agréable et tranquille. La cuisine est très fine, parfaitement adaptée en quantité. Le hic: le service, qui devrait être légèrement meilleur pour un restaurant de ce niveau (apéritifs arrivés à 15 minutes d'intervalle, deux serveurs ont voulu nous régler…), il manque un peu d'attention. Cependant le personnel reste très sympathique et l'attente n'est pas excessive (sauf pour l'apéritif, donc).	1	1	1	1	0
g187253-d4379462-r259558222	Nous étions des habitués de ce restaurant guinguette qui était à l'époque très agréable avec une magnifique vue sur le vieux port et avec une nourriture sans prétention avec de bon produits simples et frais.... Mais que c'est-il passé, ce restaurant est devenu un attrape touristes très cher sans aucune qualité!!! Le service est déplorable et tout le restaurant se prend pour un 3* alors que la nourriture est vraiment très très mauvaise!! Nous sommes très triste et très déçus.. nous étions avec des Marseillais qui ont aussi trouvé cela très mauvais, un de nos amis à même été malade toute la nuit après le repas.. Nous n'y retournerons plus.. dommage, c'est vraiment du gâchis!!	1	1	1	1	1
g187253-d4414030-r197767293	Restaurant visité un soir en semaine avec réservation. Cuisine typique marocaine, carte simple avec toute les plats du pays. La patronne est amicale, prête a tout pour bien faire manger tout le monde. Un plat (très copieux, et resservi si besoin) avec un thé a la menthe pour digérer : 12€  A ne pas rater si vous êtes a la recherche de saveurs sans se casser le porte-monnaie!	0	1	1	0	1
g187253-d4972334-r237403818	Aucune fausse note dans ce resto... En commençant par l'accueil chaleureux et très sympathique (nous accepter à 14 un 1er novembre...beaucoup ne l'aurait pas fait) Un cadre simple mais pourtant très authentique et étudié...un style américain années 70 tout en simplicité et goût. Le coeur...le repas! Que ce sois les entrées...un prix très abordable (entre 5 et 7 euros) pour un rapport qualité/prix exceptionnel. Je vous conseille le tartare de saumon à la Thaï. Ensuite les plats...pas de doutes la spécialité très maîtrisé est le burger maison! Un pain élaboré par un boulanger du coin, un steack haché frais, la qualité des produits frais, les frites maison, la petite salade accompagné d'une vinaigrette bien relevée. N'ayons pas peur des mots...à ce jour c'est le meilleur burger que j'ai mangé. Même si il s'agit d'un concept à la mode...peu sont ceux qui le maitrisent comme ce restaurant ! Les dessert sont à tomber avec le cheesecake au Toblerone ! Le tout à un pris très mesuré. Entrée/ plat / dessert à 2 pour une 40 ene euros	0	1	1	1	1
g187253-d7591580-r286665099	"Nous avons déjeuné hier dans ce restaurant avec vue sur la mer et terrasse très agréable. Nous avons été accueilli en terrasse , la viande que j'avais commandée cuisson bleue est arrivée ""saignante"" , pas terrible pour un restaurant spécialiste en viandes! Mais bon pour ne pas faire le difficile, je la mange tout de même sans la faire retourner en cuisine et faire du gaspillage. Lorsque le serveur nous demande si ça allait , je lui dis que la viande était bonne mais que la cuisson n'était pas celle que j'avais demandé. Et là, quelle surprise le serveur se vexe, il n'est pas compréhensif, il nous amène l'addition , nous réglons et il ne nous dit même pas au revoir !!! Quel professionnalisme !!!! vu son comportement et son jeune âge , il est clair qu'il y a un manque de maturité , manager il y a urgence ! Vu cet accueil, on ne reviendra plus !"	1	1	1	1	0
g187253-d784568-r229967112	Restaurant visité pour occasion familiale. Très bon accueil, discret et efficace. Repas bon, raffiné, dans un bon timing. Un beau et grand classique, qui ne décevra pas, quelque que soient les goûts, des grands et petits. Bonne cave bien valorisée par de bons conseils en salle. Ensemble un peu cher pour ceux qui font sauter quelques bouchons consécutifs ... Rapport qualité / prix acceptable.	0	1	1	0	1
g187253-d797687-r183253540	Des plats au gout infâme réchauffés au micro ondes! Un accueil froid! Et pour couronner le tout des blattes se sont invitées à notre table! Nous avons été malades! Cet établissement devrait être fermés!	0	1	1	0	0
g187253-d804636-r163197804	"Cantine bruyante et sans autre charme que celui, un peu ringard, des photos délavées des ""people"" qui fréquentèrent les lieux un jour. Et puis enfin qu'est-ce que c'est que cette histoire de ne pas présenter de carte aux clients en 2013 ? Réputation surfaite pour une adresse qui surfe sur la mode qui porte le quartier. Quand les institutions marseillaises s'endorment sur leur réputation, ne sont plus fréquentées que par les touristes. Les Marseillais, eux, se rabattent sur les nouvelles adresses ouvertes par les nouveaux venus en ville..."	0	1	0	1	0
g187253-d804648-r206878302	Le cadre est exceptionnel, rien que ça, ça vaut le coup. Côté boullabaisse, on vous présente un énorme plateau de poisson avant la cuisson. Mais ils ont dû rétrécir à la cuisson, 2 morceaux plein d'arêtes, énormes oignons, un peu de jus... On reste sur sa faim, on en redemande, mais y'a pas de rab. Par contre, les bouteilles de vin n'attendent pas pour être remplacées, et là, l'addition est plus que salée. Méfiance, les touristes se font bien allégés le porte-feuille.	0	0	1	1	1
